num_voters,num_questions,num_choices,tally_time,decrypt_time
100000,4,7,94.689,2.070
100000,4,7,94.786,2.068
1000000,3,5,534.502,100000,4,9,134.481,2.416
18.323
100000,4,9,131.442,2.220
100000,4,9,126.281,2.194
100000,4,9,124.043,2.255
100000,4,9,123.615,2.195
100000,4,9,122.453,2.378
1000000,3,6,639.574,17.256
100000,4,9,125.032,2.197
100000,4,9,124.028,2.227
100000,4,9,121.966,2.203
100000,4,9,122.048,2.186
100000,4,10,135.602,2.232
1000000,3,6,625.726,17.177
100000,4,10,135.790,2.252
100000,4,10,144.895,2.443
100000,4,10,152.857,2.279
100000,4,10,138.195,2.268
100000,5,1,18.417,1.744
100000,5,1,19.320,1.802
100000,5,1,18.998,1.738
100000,5,1,19.183,1.742
1000000,3,6,656.259,100000,5,1,18.808,1.750
17.395
100000,5,2,37.164,1.819
100000,5,2,36.646,1.889
100000,5,2,37.841,1.837
100000,5,2,35.260,1.818
100000,5,2,35.230,1.855
100000,5,3,52.062,1.919
100000,5,3,51.638,1.884
100000,5,3,52.171,1.896
100000,5,3,51.642,1.881
100000,5,3,52.394,1.899
100000,5,4,69.551,1.973
500000,1,1,25.968,8.753
500000,1,1,27.618,8.423
100000,5,4,72.129,1.954
500000,1,1,24.848,1000000,3,6,632.419,8.329
16.922
500000,1,1,24.393,8.355
100000,5,4,68.621,1.939
500000,1,1,24.695,8.472
500000,1,2,41.561,100000,5,4,68.691,1.990
8.486
500000,1,2,41.527,8.416
100000,5,4,69.233,1.947
500000,1,2,42.516,8.316
500000,1,2,41.154,8.366
100000,5,5,84.757,2.018
500000,1,2,41.816,8.355
100000,5,5,88.934,2.200
500000,1,3,62.789,8.495
500000,1,3,62.858,100000,5,5,90.006,2.046
8.461
500000,1,3,58.110,8.682
100000,5,5,86.247,2.074
500000,1,3,62.791,8.459
100000,5,5,90.361,2.142
1000000,3,6,634.505,17.854
500000,1,3,62.677,9.041
100000,5,6,108.586,2.166
500000,1,4,81.229,8.984
500000,1,4,82.593,8.546
100000,5,6,109.709,2.124
500000,1,4,77.329,8.534
100000,5,6,104.153,2.111
500000,1,4,78.370,8.722
100000,5,6,106.245,2.117
500000,1,4,76.426,8.489
100000,5,6,110.368,2.208
500000,1,5,103.248,8.754
100000,5,7,123.446,2.239
500000,1,5,96.263,8.689
1000000,3,7,760.026,18.269
500000,1,5,102.606,9.745
100000,5,7,129.830,2.480
500000,1,5,140.049,10.144
100000,5,7,164.994,2.422
500000,1,5,105.158,9.637
100000,5,7,132.884,2.347
500000,1,6,124.042,8.871
100000,5,7,131.078,2.454
500000,1,6,118.483,8.621
100000,5,9,157.929,2.338
500000,1,6,112.224,8.662
100000,5,9,161.035,2.341
500000,1,6,117.039,8.648
1000000,3,7,817.563,17.233
500000,1,6,112.298,8.753
100000,5,9,155.915,2.434
500000,1,7,130.435,8.558
100000,5,9,156.561,2.322
500000,1,7,129.361,8.517
100000,5,9,160.646,2.376
500000,1,7,135.711,8.610
100000,5,9,155.239,2.319
500000,1,7,133.346,8.707
100000,5,9,170.797,2.510
1000000,3,7,761.945,18.212
500000,1,7,144.565,9.009
100000,5,9,163.431,2.408
500000,1,9,171.479,8.699
100000,5,9,161.039,2.799
500000,1,9,169.396,8.855
100000,5,9,158.009,2.474
500000,1,9,166.946,8.944
100000,5,10,180.500,2.908
500000,1,9,173.316,8.830
1000000,3,7,766.766,17.335
100000,5,10,176.982,2.396
500000,1,9,168.367,8.718
100000,5,10,181.148,2.593
500000,1,9,174.077,8.851
100000,5,10,181.041,2.452
500000,1,9,174.742,8.977
100000,5,10,180.893,2.479
100000,6,1,23.611,2.291
100000,6,1,23.693,1.812
500000,1,9,171.911,8.553
100000,6,1,22.681,1.909
100000,6,1,22.226,1.749
100000,6,1,22.433,1.820
1000000,3,7,772.709,100000,6,2,44.733,1.844
17.510
100000,6,2,42.035,1.832
500000,1,9,164.373,8.439
100000,6,2,41.753,1.831
100000,6,2,41.724,1.826
100000,6,2,41.741,1.834
500000,1,9,158.817,8.400
100000,6,3,61.454,1.936
100000,6,3,63.953,2.035
100000,6,3,64.241,1.993
500000,1,10,182.352,8.711
100000,6,3,64.080,1.994
100000,6,3,64.093,1.972
100000,6,4,85.846,2.117
500000,1,10,184.205,8.662
100000,6,4,84.688,2.054
100000,6,4,85.417,2.067
500000,1,10,182.653,8.665
100000,6,4,84.970,2.034
1000000,3,9,943.455,100000,6,4,84.748,2.086
17.580
500000,1,10,182.727,8.758
100000,6,5,106.141,2.267
100000,6,5,105.778,2.201
500000,1,10,184.818,8.877
500000,2,1,44.071,8.607
100000,6,5,106.485,2.145
500000,2,1,44.016,8.570
500000,2,1,44.201,8.711
100000,6,5,106.214,2.195
500000,2,1,44.144,8.587
500000,2,1,44.102,8.687
100000,6,5,106.286,2.138
500000,2,2,79.349,8.660
100000,6,6,127.841,2.245
500000,2,2,79.532,8.757
500000,2,2,78.787,8.725
100000,6,6,126.915,2.238
500000,2,2,90.110,9.407
100000,6,6,142.649,2.490
500000,2,2,89.922,9.435
1000000,3,9,980.190,19.375
100000,6,6,140.696,2.458
500000,2,3,129.111,9.292
100000,6,6,140.338,2.282
500000,2,3,129.145,9.566
500000,2,3,131.909,100000,6,7,166.445,9.655
2.857
500000,2,3,128.961,9.251
100000,6,7,162.442,2.506
500000,2,3,127.509,9.403
100000,6,7,162.868,2.327
500000,2,4,166.584,9.416
100000,6,7,163.048,2.608
500000,2,4,169.227,9.497
100000,6,7,163.124,1000000,3,9,1065.505,2.521
19.033
500000,2,4,166.644,9.221
100000,6,9,206.864,2.537
500000,2,4,159.662,8.962
100000,6,9,198.074,2.834
500000,2,4,158.791,8.430
100000,6,9,189.024,2.460
500000,2,5,181.726,8.790
100000,6,9,191.993,2.583
500000,2,5,190.514,8.547
100000,6,9,186.555,2.464
1000000,3,9,984.950,17.235
500000,2,5,177.975,8.534
100000,6,9,183.852,2.497
500000,2,5,177.458,8.530
100000,6,9,184.521,2.449
500000,2,5,180.064,8.658
100000,6,9,184.318,2.478
500000,2,6,212.811,8.550
100000,6,9,183.798,2.546
500000,2,6,212.321,8.582
100000,6,9,184.181,2.451
1000000,3,9,931.074,17.062
500000,2,6,211.965,8.615
100000,6,10,204.140,2.574
500000,2,6,212.998,8.705
100000,6,10,204.336,2.564
500000,2,6,218.283,8.594
100000,6,10,208.996,2.644
100000,6,10,204.475,2.540
500000,2,7,246.619,9.380
1000000,3,9,941.257,17.271
100000,6,10,207.741,2.572
100000,7,1,25.584,1.808
100000,7,1,25.399,1.772
100000,7,1,25.857,500000,2,7,248.915,1.826
8.719
100000,7,1,26.114,1.807
100000,7,1,26.015,1.826
100000,7,2,49.942,1.885
100000,7,2,49.139,1.903
100000,7,2,49.207,1.881
500000,2,7,249.213,100000,7,2,50.871,8.906
1.905
100000,7,2,49.682,1.870
100000,7,3,72.594,1.990
100000,7,3,73.074,2.010
500000,2,7,246.354,8.647
100000,7,3,72.882,1.987
100000,7,3,72.771,2.031
100000,7,3,75.089,2.244
500000,2,7,249.878,8.598
100000,7,4,97.486,2.106
1000000,3,9,939.242,17.930
100000,7,4,101.526,2.214
100000,7,4,98.688,2.219
500000,2,9,326.468,100000,7,4,99.818,2.786
10.245
100000,7,4,107.539,2.091
100000,7,5,129.995,2.598
500000,2,9,350.375,8.803
100000,7,5,135.729,2.252
100000,7,5,129.905,2.316
100000,7,5,130.586,2.415
500000,2,9,343.603,1000000,3,9,1010.264,9.401
20.150
100000,7,5,137.169,2.325
100000,7,6,173.438,2.737
500000,2,9,380.121,10.123
100000,7,6,172.251,2.507
100000,7,6,178.659,2.965
100000,7,6,177.284,2.778
500000,2,9,396.880,11.242
100000,7,6,191.518,3.887
1000000,3,9,1164.825,100000,7,7,206.337,2.874
20.531
500000,2,9,413.418,9.845
100000,7,7,198.145,2.786
100000,7,7,214.494,2.712
500000,2,9,400.262,9.568
100000,7,7,193.073,2.635
500000,2,9,376.331,100000,7,7,199.525,2.797
10.918
100000,7,9,251.710,3.198
1000000,3,9,1126.035,20.846
500000,2,9,373.775,9.866
100000,7,9,247.306,2.871
100000,7,9,252.942,2.927
500000,2,9,378.884,9.779
100000,7,9,251.837,2.902
500000,2,10,413.535,9.712
100000,7,9,242.203,2.898
100000,7,9,244.903,2.912
1000000,3,10,1208.566,20.720
500000,2,10,410.305,10.544
100000,7,9,245.510,2.604
100000,7,9,216.799,2.582
500000,2,10,364.917,8.731
100000,7,9,214.637,2.594
500000,2,10,351.271,9.428
100000,7,9,220.318,2.634
1000000,3,10,1072.191,17.520
100000,7,10,244.803,2.760
500000,2,10,358.216,8.810
500000,3,1,62.145,8.605
500000,3,1,62.142,8.825
100000,7,10,246.871,2.882
500000,3,1,65.394,8.776
500000,3,1,62.640,8.774
500000,3,1,61.774,8.826
100000,7,10,244.815,2.741
500000,3,2,113.338,8.715
500000,3,2,115.179,8.906
100000,7,10,247.026,2.746
500000,3,2,115.607,8.650
500000,3,2,115.887,8.782
100000,7,10,244.397,2.737
500000,3,2,112.974,100000,9,1,33.906,1.811
8.559
1000000,3,10,1068.512,17.750
100000,9,1,33.471,1.881
100000,9,1,33.246,1.792
100000,9,1,33.941,1.972
100000,9,1,34.368,1.814
500000,3,3,167.631,8.577
100000,9,2,64.078,1.987
100000,9,2,63.876,1.949
500000,3,3,163.786,100000,9,2,63.164,1.940
8.562
100000,9,2,64.373,1.932
100000,9,2,63.701,1.958
500000,3,3,168.359,8.797
100000,9,3,98.734,2.107
100000,9,3,95.296,2.083
500000,3,3,165.191,9.313
100000,9,3,96.663,2.134
500000,3,3,166.419,100000,9,3,95.274,2.214
8.824
100000,9,3,94.124,2.072
1000000,3,10,1059.769,500000,3,4,216.063,100000,9,4,126.191,2.242
18.001
8.833
100000,9,4,126.538,2.437
500000,3,4,221.171,9.005
100000,9,4,129.262,2.217
100000,9,4,127.842,2.290
500000,3,4,221.606,9.332
100000,9,4,131.948,2.266
100000,9,5,162.078,500000,3,4,226.457,2.503
9.952
100000,9,5,167.317,2.435
500000,3,4,227.959,8.834
100000,9,5,160.417,2.322
1000000,3,10,1085.175,19.223
100000,9,5,160.859,2.586
500000,3,5,275.500,8.708
1000000,4,1,158.906,16.977
100000,9,5,154.790,2.347
1000000,4,1,156.361,17.177
500000,3,5,266.813,8.771
100000,9,6,188.066,2.547
1000000,4,1,157.531,17.243
100000,9,6,192.153,2.667
500000,3,5,273.605,8.791
1000000,4,1,162.434,17.815
100000,9,6,191.333,2.618
1000000,4,1,163.178,18.142
500000,3,5,274.498,10.165
100000,9,6,189.285,2.484
1000000,4,2,289.444,17.046
100000,9,6,183.137,2.639
500000,3,5,262.756,8.759
100000,9,7,215.713,2.597
1000000,4,2,295.452,17.267
500000,3,6,319.507,9.255
100000,9,7,224.282,2.686
1000000,4,2,304.923,17.124
100000,9,7,223.874,3.296
500000,3,6,399.150,11.785
100000,9,7,347.081,2.543
1000000,4,2,496.964,19.456
500000,3,6,452.042,8.567
100000,9,7,289.236,2.571
1000000,4,2,293.062,16.789
500000,3,6,309.159,8.453
100000,9,9,272.103,2.834
500000,3,6,303.739,100000,9,9,267.715,8.486
1000000,4,3,410.280,2.846
16.699
100000,9,9,267.999,2.834
500000,3,7,354.653,8.490
1000000,4,3,411.196,16.946
100000,9,9,267.669,2.805
500000,3,7,353.866,8.468
100000,9,9,266.131,2.822
1000000,4,3,408.495,16.698
500000,3,7,353.316,100000,9,9,266.798,2.791
8.527
1000000,4,3,411.177,17.174
100000,9,9,268.801,3.306
500000,3,7,356.543,8.553
100000,9,9,268.678,2.801
1000000,4,3,413.964,16.801
500000,3,7,353.651,8.730
100000,9,9,268.989,2.880
100000,9,9,269.809,2.854
500000,3,9,455.391,1000000,4,4,545.571,8.746
16.825
100000,9,10,297.761,2.945
500000,3,9,454.123,8.704
100000,9,10,298.002,2.995
1000000,4,4,544.229,16.807
100000,9,10,299.546,2.937
500000,3,9,457.047,8.784
100000,9,10,299.142,2.975
1000000,4,4,546.209,17.242
500000,3,9,453.497,8.720
100000,9,10,297.995,2.955
100000,9,1,31.495,1.782
100000,9,1,31.899,1.770
100000,9,1,31.309,1.780
100000,9,1,31.791,1.792
100000,9,1,31.542,1.831
100000,9,2,60.826,1.956
1000000,4,4,544.616,16.826
100000,9,2,60.914,1.902
100000,9,2,60.834,1.895
100000,9,2,61.449,2.020
500000,3,9,455.785,8.655
100000,9,2,60.895,1.938
100000,9,3,90.291,2.045
100000,9,3,90.964,2.041
100000,9,3,90.497,2.047
1000000,4,4,544.722,16.772
100000,9,3,90.406,2.075
500000,3,9,453.436,8.634
100000,9,3,90.362,2.026
100000,9,4,121.810,2.157
100000,9,4,120.214,2.169
100000,9,4,120.590,2.214
500000,3,9,456.035,8.656
100000,9,4,119.742,2.147
1000000,4,5,683.337,17.392
100000,9,4,126.180,2.155
100000,9,5,146.307,2.262
500000,3,9,457.239,8.718
100000,9,5,150.452,2.285
100000,9,5,149.359,2.263
100000,9,5,149.253,2.339
1000000,4,5,673.390,17.205
500000,3,9,456.214,8.673
100000,9,5,151.778,2.281
100000,9,6,178.562,2.454
100000,9,6,176.449,2.422
500000,3,9,447.795,8.518
100000,9,6,175.647,2.416
1000000,4,5,668.620,16.836
100000,9,6,179.341,2.412
100000,9,6,177.440,2.453
500000,3,10,497.462,8.755
100000,9,7,206.544,2.563
1000000,4,5,671.153,17.778
100000,9,7,215.746,3.235
500000,3,10,521.415,9.051
100000,9,7,226.136,2.674
100000,9,7,219.701,2.574
500000,3,10,528.426,8.997
1000000,4,5,726.153,100000,9,7,219.917,2.629
17.500
100000,9,9,274.424,2.953
500000,3,10,519.776,8.991
100000,9,9,280.396,2.915
100000,9,9,272.311,3.159
1000000,4,6,835.123,17.627
500000,3,10,518.400,8.970
100000,9,9,278.293,2.896
500000,4,1,77.367,8.512
500000,4,1,74.355,8.632
500000,4,1,83.375,8.978
500000,4,1,77.546,8.686
100000,9,9,280.511,2.957
500000,4,1,77.646,8.645
500000,4,2,148.507,8.406
100000,9,9,278.551,2.903
1000000,4,6,843.702,17.497
500000,4,2,146.998,8.616
500000,4,2,145.764,8.823
100000,9,9,279.615,2.973
500000,4,2,146.549,8.751
100000,9,9,279.148,2.904
500000,4,2,146.121,8.833
500000,4,3,225.059,10.100
100000,9,9,292.607,2.865
1000000,4,6,856.454,18.222
500000,4,3,219.639,8.786
100000,9,9,279.272,2.935
500000,4,3,214.654,8.849
100000,9,10,308.245,3.071
500000,4,3,214.042,8.812
500000,4,3,218.531,8.496
1000000,4,6,846.107,100000,9,10,311.644,3.028
17.447
500000,4,4,286.954,9.015
100000,9,10,313.358,3.027
500000,4,4,281.843,9.441
100000,9,10,308.997,3.491
500000,4,4,299.173,9.070
1000000,4,6,860.013,17.050
100000,9,10,322.023,3.130
100000,10,1,39.913,2.152
100000,10,1,36.169,1.787
100000,10,1,34.322,1.783
100000,10,1,34.337,1.779
500000,4,4,281.196,8.475
100000,10,1,34.408,1.785
100000,10,2,66.480,1.915
100000,10,2,67.752,1.957
100000,10,2,67.059,1.929
500000,4,4,269.453,8.423
100000,10,2,66.878,1.920
100000,10,2,66.266,1.912
100000,10,3,101.538,2.171
100000,10,3,102.723,2.116
500000,4,5,340.934,8.701
100000,10,3,102.922,2.142
1000000,4,7,947.887,17.379
100000,10,3,103.217,2.168
100000,10,3,101.870,2.090
500000,4,5,345.152,8.479
100000,10,4,134.414,2.203
100000,10,4,132.590,2.280
100000,10,4,132.241,2.278
500000,4,5,336.553,8.487
100000,10,4,131.283,2.214
100000,10,4,134.581,2.206
1000000,4,7,945.248,500000,4,5,336.712,16.956
8.508
100000,10,5,164.709,2.388
100000,10,5,164.433,2.429
500000,4,5,334.886,8.539
100000,10,5,164.700,2.362
100000,10,5,163.399,2.359
100000,10,5,164.394,2.384
500000,4,6,397.761,8.536
1000000,4,7,929.776,100000,10,6,198.339,2.488
16.835
100000,10,6,214.753,2.508
500000,4,6,421.258,8.579
100000,10,6,208.107,2.497
100000,10,6,198.283,2.486
500000,4,6,411.851,8.517
100000,10,6,196.206,2.498
1000000,4,7,962.372,16.769
100000,10,7,232.295,2.722
500000,4,6,402.175,8.816
100000,10,7,237.185,2.723
500000,4,6,413.084,8.880
100000,10,7,236.176,2.669
100000,10,7,232.037,2.665
1000000,4,7,952.590,17.365
500000,4,7,474.229,8.839
100000,10,7,236.793,2.753
100000,10,9,305.066,3.061
500000,4,7,484.500,8.894
100000,10,9,307.210,2.990
100000,10,9,305.465,3.033
500000,4,7,485.740,9.296
1000000,4,9,1242.244,17.456
100000,10,9,307.422,3.027
500000,4,7,485.790,8.998
100000,10,9,307.632,3.049
100000,10,9,310.036,3.067
500000,4,7,491.530,8.909
100000,10,9,303.875,2.956
1000000,4,9,1237.468,17.174
100000,10,9,298.050,2.942
500000,4,9,604.599,8.812
100000,10,9,297.781,2.997
100000,10,9,297.420,2.954
500000,4,9,602.993,8.791
100000,10,10,330.914,3.094
1000000,4,9,1206.136,17.505
100000,10,10,330.961,3.094
500000,4,9,603.379,8.808
100000,10,10,333.362,3.122
500000,4,9,602.976,8.894
100000,10,10,330.888,3.162
100000,10,10,330.276,3.118
500000,1,1,24.396,8.245
500000,1,1,24.277,8.279
500000,1,1,24.150,8.310
500000,1,1,24.076,1000000,4,9,1209.692,8.282
17.161
500000,1,1,24.447,8.279
500000,1,2,40.771,8.259
500000,4,9,601.893,8.724
500000,1,2,40.910,8.418
500000,1,2,40.738,8.259
500000,1,2,40.866,8.444
500000,1,2,40.489,8.297
500000,1,3,57.048,8.338
500000,1,3,57.443,8.367
500000,1,3,58.037,8.379
500000,1,3,57.191,8.370
500000,1,3,57.390,8.335
500000,1,4,73.594,8.358
500000,4,9,607.114,9.214
500000,1,4,77.867,8.545
500000,1,4,73.939,8.355
500000,1,4,73.684,8.331
500000,1,4,73.525,8.375
500000,1,5,90.456,8.358
1000000,4,9,1206.629,500000,1,5,90.248,8.347
17.116
500000,1,5,90.183,8.360
500000,4,9,602.166,8.777
500000,1,5,91.685,8.378
500000,1,5,90.269,8.394
500000,1,6,106.674,8.352
500000,1,6,107.365,8.372
500000,1,6,107.024,8.382
500000,4,9,601.324,8.863
500000,1,6,107.333,8.403
500000,1,6,107.326,8.365
500000,1,7,123.740,8.400
500000,1,7,123.480,8.610
1000000,4,9,1204.761,17.097
500000,1,7,123.492,8.369
500000,4,9,601.658,8.816
500000,1,7,124.141,8.444
500000,1,7,123.574,8.412
500000,1,9,157.145,8.468
500000,1,9,157.085,8.368
500000,4,9,602.048,9.142
500000,1,9,157.391,8.472
500000,1,9,156.258,8.439
500000,1,9,156.699,8.413
1000000,4,9,1206.591,17.227
500000,1,9,156.386,8.513
500000,4,10,668.449,8.899
500000,1,9,156.760,8.496
500000,1,9,156.765,8.437
500000,1,9,157.517,8.358
500000,1,9,157.119,8.431
500000,4,10,671.153,10.509
500000,1,10,180.559,8.435
500000,1,10,173.195,8.401
1000000,4,9,1213.193,17.078
500000,1,10,173.257,8.486
500000,1,10,173.111,8.432
500000,4,10,671.727,8.919
500000,1,10,174.077,8.464
500000,2,1,40.769,8.283
500000,2,1,40.957,8.326
500000,2,1,40.661,8.268
500000,2,1,40.928,8.256
500000,2,1,42.274,8.893
500000,2,2,73.650,8.269
500000,2,2,73.876,8.382
500000,2,2,74.098,8.344
500000,4,10,669.721,8.892
500000,2,2,73.842,8.344
500000,2,2,73.915,8.374
1000000,4,9,1204.804,17.253
500000,2,3,107.700,8.447
500000,2,3,106.711,8.358
500000,2,3,106.737,8.378
500000,2,3,108.121,8.396
500000,4,10,667.845,8.854
500000,2,3,107.333,8.346
500000,5,1,90.817,8.349
500000,2,4,139.526,8.366
500000,5,1,90.717,8.337
500000,5,1,90.929,8.406
500000,2,4,140.363,8.498
500000,5,1,91.597,8.694
500000,2,4,141.056,8.419
500000,5,1,91.114,8.384
500000,2,4,139.747,8.384
500000,5,2,173.076,8.452
1000000,4,9,1202.737,17.225
500000,2,4,140.039,8.391
500000,5,2,173.004,8.446
500000,2,5,172.747,8.417
500000,5,2,172.821,8.452
500000,2,5,173.204,8.461
500000,5,2,174.626,8.811
500000,2,5,175.750,8.531
500000,5,2,174.594,8.428
500000,2,5,173.531,8.495
500000,5,3,255.324,8.605
500000,2,5,173.900,8.402
500000,2,6,206.082,8.489
500000,5,3,255.515,8.495
1000000,4,10,1335.937,500000,2,6,205.964,17.176
8.518
500000,5,3,255.225,8.508
500000,2,6,206.686,8.536
500000,5,3,255.610,8.490
500000,2,6,205.606,8.527
500000,5,3,254.687,8.538
500000,2,6,205.677,8.449
500000,2,7,240.859,8.524
500000,5,4,339.716,8.604
500000,2,7,239.263,8.485
500000,5,4,337.660,8.553
1000000,4,10,1337.203,17.460
500000,2,7,240.151,8.499
500000,2,7,240.362,8.570
500000,5,4,339.498,8.550
500000,2,7,239.192,8.490
500000,5,4,337.933,8.585
500000,2,9,306.342,8.633
500000,5,4,337.233,8.590
500000,2,9,305.411,8.547
1000000,4,10,1333.058,17.212
500000,5,5,420.418,8.951
500000,2,9,307.346,8.647
500000,2,9,305.265,8.562
500000,5,5,421.214,8.678
500000,2,9,305.381,8.543
500000,5,5,419.215,8.656
500000,2,9,306.837,8.675
1000000,4,10,1337.363,17.199
500000,5,5,421.878,8.626
500000,2,9,305.974,8.629
500000,2,9,304.684,8.548
500000,5,5,420.122,8.636
500000,2,9,305.237,9.187
500000,5,6,507.266,8.816
500000,2,9,306.937,8.675
500000,2,10,337.707,1000000,4,10,1337.959,8.580
17.204
500000,5,6,502.693,8.709
1000000,5,1,182.391,16.688
500000,2,10,338.461,8.611
1000000,5,1,182.236,16.632
1000000,5,1,182.326,16.678
500000,5,6,504.150,8.735
500000,2,10,337.846,8.552
1000000,5,1,186.848,17.304
1000000,5,1,189.509,17.042
500000,2,10,352.254,9.037
500000,5,6,520.375,8.936
1000000,5,2,361.987,17.229
500000,2,10,350.769,8.736
500000,3,1,60.153,8.537
500000,3,1,60.024,8.524
500000,3,1,59.846,8.616
500000,3,1,60.899,8.677
500000,5,6,522.388,8.984
500000,3,1,58.304,8.371
1000000,5,2,358.906,16.771
500000,3,2,106.846,8.394
500000,3,2,109.055,8.758
500000,3,2,111.102,8.752
1000000,5,2,353.830,17.156
500000,3,2,111.502,8.842
500000,5,7,597.894,9.006
500000,3,2,111.780,8.696
1000000,5,2,360.456,500000,3,3,162.122,17.201
8.649
500000,3,3,162.263,8.666
500000,3,3,162.940,8.745
1000000,5,2,361.110,17.498
500000,5,7,608.300,9.081
500000,3,3,163.614,8.689
500000,3,3,163.601,8.837
500000,3,4,217.033,1000000,5,3,533.309,8.757
17.373
500000,5,7,611.595,9.033
500000,3,4,214.635,9.287
500000,3,4,214.107,8.411
1000000,5,3,527.853,16.762
500000,3,4,207.893,8.537
500000,5,7,600.847,8.775
500000,3,4,205.946,8.466
1000000,5,3,511.702,16.787
500000,3,5,256.362,8.457
500000,5,7,586.680,8.849
500000,3,5,255.850,8.456
1000000,5,3,510.982,16.899
500000,3,5,255.413,8.500
500000,3,5,255.800,8.460
500000,5,9,748.699,8.964
1000000,5,3,510.510,16.876
500000,3,5,255.985,8.532
500000,3,6,306.399,8.636
1000000,5,4,675.683,500000,5,9,750.333,8.919
500000,3,6,304.647,16.807
8.606
500000,3,6,305.814,8.560
500000,3,6,305.696,8.610
1000000,5,4,677.116,16.905
500000,5,9,752.772,9.008
500000,3,6,305.313,8.616
500000,3,7,355.178,8.626
1000000,5,4,676.545,16.971
500000,5,9,752.988,8.937
500000,3,7,356.370,8.611
500000,3,7,357.452,8.580
1000000,5,4,679.967,16.930
500000,5,9,752.908,8.940
500000,3,7,354.301,8.575
1000000,5,4,675.927,500000,3,7,355.582,8.601
16.948
500000,5,9,749.203,8.934
500000,3,9,454.418,8.726
1000000,5,5,843.894,17.005
500000,3,9,455.058,8.716
500000,5,9,753.240,9.069
500000,3,9,455.822,8.715
1000000,5,5,843.406,17.034
500000,5,9,752.099,8.963
500000,3,9,454.724,8.673
500000,3,9,454.554,8.673
500000,5,9,750.949,8.932
1000000,5,5,841.469,16.931
500000,3,9,456.255,8.837
500000,3,9,453.615,8.690
500000,5,9,753.806,8.958
1000000,5,5,845.470,17.183
500000,3,9,455.815,8.770
500000,5,10,835.217,9.361
500000,3,9,463.665,8.965
1000000,5,5,1072.670,18.593
500000,5,10,1097.685,9.111
1000000,5,6,1058.288,17.799
500000,5,10,867.040,9.324
1000000,5,6,1052.443,17.783
500000,5,10,867.254,9.406
1000000,5,6,1056.048,17.260
500000,5,10,866.931,9.323
500000,6,1,114.090,8.851
500000,6,1,113.879,8.565
500000,6,1,113.406,8.503
500000,6,1,112.498,8.563
500000,6,1,114.822,8.630
500000,6,2,219.657,8.634
1000000,5,6,1056.273,17.301
500000,6,2,213.021,8.650
500000,6,2,218.169,8.772
500000,6,2,218.192,9.071
500000,6,2,219.879,8.609
1000000,5,6,1054.258,17.317
500000,6,3,313.286,8.603
500000,6,3,321.697,8.946
500000,6,3,326.313,8.653
500000,6,3,325.403,8.723
1000000,5,7,1238.151,17.563
500000,6,3,327.906,8.904
500000,6,4,427.211,8.996
500000,6,4,429.649,9.054
1000000,5,7,1240.937,17.670
500000,6,4,419.826,8.666
500000,6,4,419.563,8.736
500000,6,4,415.345,8.908
1000000,5,7,1211.120,17.621
500000,6,5,519.994,8.877
500000,6,5,535.358,8.688
1000000,5,7,1250.394,17.732
500000,6,5,541.703,8.643
500000,6,5,504.193,8.637
1000000,5,7,1229.455,18.519
500000,6,5,560.091,9.310
500000,6,6,663.553,9.228
500000,6,6,668.602,9.382
1000000,5,9,1640.549,18.114
500000,6,6,650.498,8.713
500000,6,6,602.124,8.677
1000000,5,9,1527.237,17.235
500000,6,6,595.694,8.693
500000,6,7,738.841,9.399
500000,6,7,763.129,9.555
1000000,5,9,1603.918,18.503
500000,6,7,769.523,9.730
500000,6,7,773.208,9.451
1000000,5,9,1650.274,18.595
500000,6,7,770.154,9.588
500000,6,9,972.302,9.804
1000000,5,9,1636.627,18.281
500000,6,9,964.527,9.582
1000000,5,9,1610.526,18.332
500000,6,9,964.531,9.566
500000,6,9,1038.879,9.204
1000000,5,9,1675.776,17.523
500000,6,9,912.360,9.038
500000,6,9,914.601,9.226
1000000,5,9,1528.833,17.506
500000,6,9,903.496,9.132
1000000,5,9,1504.109,17.346
500000,6,9,897.053,9.107
500000,6,9,899.256,9.113
1000000,5,9,1498.639,17.334
500000,6,9,897.810,9.141
500000,6,10,1011.771,9.148
1000000,5,10,1683.076,20.806
500000,6,10,1008.949,9.600
1000000,5,10,1676.074,17.315
500000,6,10,1002.808,9.618
500000,6,10,1026.273,10.006
1000000,5,10,1722.891,18.354
500000,6,10,1028.876,9.141
500000,7,1,122.044,8.325
500000,7,1,121.483,8.400
500000,7,1,122.167,8.526
500000,7,1,129.277,8.931
500000,7,1,125.074,8.651
500000,7,2,243.333,8.779
500000,7,2,242.976,9.485
1000000,5,10,1690.954,18.236
500000,7,2,243.927,8.467
500000,7,2,247.267,8.969
500000,7,2,248.894,9.002
500000,7,3,367.082,9.090
500000,7,3,367.582,9.030
1000000,5,10,1725.545,18.313
500000,7,3,366.823,8.863
1000000,6,1,220.677,16.822
1000000,6,1,226.114,17.760
500000,7,3,363.893,9.081
1000000,6,1,221.904,17.627
500000,7,3,365.384,9.136
1000000,6,1,223.976,17.666
1000000,6,1,217.423,17.135
500000,7,4,476.126,8.941
1000000,6,2,417.011,17.815
500000,7,4,499.095,11.579
1000000,6,2,455.857,17.555
500000,7,4,497.251,9.691
1000000,6,2,438.999,17.713
500000,7,4,496.603,9.115
1000000,6,2,436.716,17.647
500000,7,4,502.042,9.190
1000000,6,2,444.757,17.701
500000,7,5,626.681,9.348
